child_id,time,utterance_orig,txt_label_orig,img_label_orig,n_objs,mat_label_orig,ball_cluster,zem_cluster,rand,txt_label,img_label,mat_label,utterance
XS_1628,218.4,there's the ball.,ball,ball,1,TRUE,1,,0.058789706,wug,wug,TRUE,there's the wug.
XS_1628,225.9,and the zem.,zem,tima,1,FALSE,,,0.502012816,zem,tima,FALSE,and the zem.
XS_1628,229.3,what does the zem do?,zem,tima,1,FALSE,,,0.612255975,zem,tima,FALSE,what does the zem do?
XS_1628,232.5,and and the tima.,tima,brush,2,FALSE,,,0.022566539,tima,brush,FALSE,and and the tima.
XS_1628,232.5,and and the tima.,tima,tima,2,TRUE,,,0.753175272,tima,tima,TRUE,and and the tima.
XS_1628,242.9,and the manu.,manu,car,2,FALSE,,,0.816695704,manu,car,FALSE,and the manu.
XS_1628,242.9,and the manu.,manu,manu,2,TRUE,,,0.68937278,manu,manu,TRUE,and the manu.
XS_1628,254.6,there's the ball.,ball,ball,1,TRUE,0,,0.533412027,ball,ball,TRUE,there's the ball.
XS_1628,298.7,the zem and the ball.,zem,ball,2,FALSE,0,,0.025584143,zem,ball,FALSE,the zem and the ball.
XS_1628,298.7,the zem and the ball.,zem,zem,2,TRUE,,0,0.875225566,blicket,zem,FALSE,the blicket and the ball.
XS_1628,299.6,the zem and the ball.,ball,ball,2,TRUE,0,,0.485112076,ball,ball,TRUE,the zem and the ball.
XS_1628,299.6,the zem and the ball.,ball,zem,2,FALSE,,0,0.98352736,ball,zem,FALSE,the zem and the ball.
XS_1628,308.8,put your hand on the zem.,zem,zem,1,TRUE,,0,0.557292221,zem,zem,TRUE,put your hand on the zem.
XS_1628,313.6,you like the ball.,ball,ball,1,TRUE,0,,0.375143249,ball,ball,TRUE,you like the ball.
XS_1628,324.8,squishy ball.,ball,ball,1,TRUE,0,,0.419444882,ball,ball,TRUE,squishy ball.
XS_1628,330.7,there's the ball.,ball,zem,1,FALSE,,0,0.620635693,ball,zem,FALSE,there's the ball.
XS_1628,333.2,there's the zem over there.,zem,zem,1,TRUE,,0,0.416697778,zem,zem,TRUE,there's the zem over there.
XS_1628,381.7,here's the zem.,zem,zem,1,TRUE,,0,0.426495509,zem,zem,TRUE,here's the zem.
XS_1628,444.8,that car squeaks.,car,manu,1,FALSE,,,0.56373507,car,manu,FALSE,that car squeaks.
XS_1628,456.7,[xxx] brush and the tima.,brush,brush,1,TRUE,,,0.031691493,brush,brush,TRUE,[xxx] brush and the tima.
XS_1628,457.4,[xxx] brush and the tima.,tima,brush,2,FALSE,,,0.016628726,tima,brush,FALSE,[xxx] brush and the tima.
XS_1628,457.4,[xxx] brush and the tima.,tima,tima,2,TRUE,,,0.256565714,tima,tima,TRUE,[xxx] brush and the tima.
XS_1628,469.5,what a nice brush.,brush,brush,1,TRUE,,,0.895641089,brush,brush,TRUE,what a nice brush.
XS_1628,474,what about the tima?,tima,tima,1,TRUE,,,0.40644395,tima,tima,TRUE,what about the tima?
XS_1628,496.4,oh you see the ball.,ball,ball,3,TRUE,0,,0.463342963,ball,ball,TRUE,oh you see the ball.
XS_1628,496.4,oh you see the ball.,ball,tima,3,FALSE,,,0.782080268,ball,tima,FALSE,oh you see the ball.
XS_1628,496.4,oh you see the ball.,ball,zem,3,FALSE,,1,0.525125965,ball,blicket,FALSE,oh you see the ball.
XS_1628,533.1,a ball and a zem.,ball,zem,1,FALSE,,1,0.563562024,ball,blicket,FALSE,a ball and a zem.
XS_1628,534,a ball and a zem.,zem,zem,1,TRUE,,1,0.462690321,blicket,blicket,TRUE,a ball and a blicket.
XS_1628,616.3,the car and a manu.,car,manu,1,FALSE,,,0.039563132,car,manu,FALSE,the car and a manu.
XS_1628,671.3,ball.,ball,zem,1,FALSE,,0,0.444021644,ball,zem,FALSE,ball.
XS_1628,672.4,it's a ball.,ball,zem,1,FALSE,,0,0.318370692,ball,zem,FALSE,it's a ball.
XS_1628,674.7,it's a purple ball.,ball,zem,1,FALSE,,0,0.420848204,ball,zem,FALSE,it's a purple ball.
XS_1628,832.7,and the brush.,brush,brush,2,TRUE,,,0.3213612,brush,brush,TRUE,and the brush.
XS_1628,832.7,and the brush.,brush,tima,2,FALSE,,,0.334848328,brush,tima,FALSE,and the brush.
XS_1628,848.2,and the brush where does the brush go?,brush,tima,1,FALSE,,,0.729875807,brush,tima,FALSE,and the brush where does the brush go?
XS_1628,848.9,and the brush where does the brush go?,brush,tima,1,FALSE,,,0.064182971,brush,tima,FALSE,and the brush where does the brush go?
XS_1629,73.8,car.,car,manu,1,FALSE,,,0.178025088,car,manu,FALSE,car.
XS_1629,79.7,that's the car?,car,manu,1,FALSE,,,0.468972342,car,manu,FALSE,that's the car?
XS_1629,108.2,a brush.,brush,brush,1,TRUE,,,0.740301087,brush,brush,TRUE,a brush.
XS_1629,109.9,a brush.,brush,brush,1,TRUE,,,0.472611322,brush,brush,TRUE,a brush.
XS_1629,115.1,and a tima.,tima,tima,1,TRUE,,,0.157645676,tima,tima,TRUE,and a tima.
XS_1629,132.1,oh brush.,brush,brush,1,TRUE,,,0.273783838,brush,brush,TRUE,oh brush.
XS_1629,163.2,I'm gonna hide that brush.,brush,brush,1,TRUE,,,0.599726787,brush,brush,TRUE,I'm gonna hide that brush.
XS_1629,196.1,I have the ball.,ball,ball,1,TRUE,1,,0.237290707,wug,wug,TRUE,I have the wug.
XS_1629,197.1,I have the ball.,ball,ball,1,TRUE,1,,0.165333017,wug,wug,TRUE,I have the wug.
XS_1629,240.6,oh good ball.,ball,zem,1,FALSE,,1,0.025803203,ball,blicket,FALSE,oh good ball.
XS_1629,255.3,hello brush.,brush,zem,1,FALSE,,1,0.55100164,brush,blicket,FALSE,hello brush.
XS_1629,277.9,you want the brush?,brush,tima,1,FALSE,,,0.196917849,brush,tima,FALSE,you want the brush?
XS_1629,279.5,you want the brush?,brush,tima,1,FALSE,,,0.697300271,brush,tima,FALSE,you want the brush?
XS_1629,303.9,I'm gonna get the ball.,ball,brush,1,FALSE,,,0.988071896,ball,brush,FALSE,I'm gonna get the ball.
XS_1629,361.1,throw the ball.,ball,ball,1,TRUE,0,,0.080872952,ball,ball,TRUE,throw the ball.
XS_1629,501.3,tima.,tima,manu,1,FALSE,,,0.133571528,tima,manu,FALSE,tima.
XS_1629,574.4,do you want to see this brush again?,brush,brush,1,TRUE,,,0.015539753,brush,brush,TRUE,do you want to see this brush again?
XS_1629,581.3,do you want the brush?,brush,brush,1,TRUE,,,0.873531891,brush,brush,TRUE,do you want the brush?
XS_1629,603.2,manu car.,manu,car,2,FALSE,,,0.709590615,manu,car,FALSE,manu car.
XS_1629,603.2,manu car.,manu,manu,2,TRUE,,,0.510929076,manu,manu,TRUE,manu car.
XS_1629,604.5,manu car.,car,car,2,TRUE,,,0.873810987,car,car,TRUE,manu car.
XS_1629,604.5,manu car.,car,manu,2,FALSE,,,0.76048815,car,manu,FALSE,manu car.
XS_1629,630.7,manu.,manu,car,2,FALSE,,,0.619361757,manu,car,FALSE,manu.
XS_1629,630.7,manu.,manu,manu,2,TRUE,,,0.358131902,manu,manu,TRUE,manu.
XS_1629,634.6,you like the car huh?,car,car,1,TRUE,,,0.219016508,car,car,TRUE,you like the car huh?
XS_1629,646.4,go go go car.,car,car,1,TRUE,,,0.95644218,car,car,TRUE,go go go car.
XS_1629,648.2,go go go car.,car,car,1,TRUE,,,0.237817181,car,car,TRUE,go go go car.
XS_1629,753.1,a manu.,manu,manu,1,TRUE,,,0.304288651,manu,manu,TRUE,a manu.
XS_1629,771.5,where's the car?,car,manu,1,FALSE,,,0.63641714,car,manu,FALSE,where's the car?
XS_1629,773.4,can you go get the car?,car,car,2,TRUE,,,0.581027228,car,car,TRUE,can you go get the car?
XS_1629,773.4,can you go get the car?,car,manu,2,FALSE,,,0.824884372,car,manu,FALSE,can you go get the car?
XS_1629,782.8,how about the ball?,ball,car,1,FALSE,,,0.423724761,ball,car,FALSE,how about the ball?
XS_1629,784.4,can you hand me the ball?,ball,ball,2,TRUE,1,,0.809202973,ball,wug,FALSE,can you hand me the ball?
XS_1629,784.4,can you hand me the ball?,ball,car,2,FALSE,,,0.033351118,ball,car,FALSE,can you hand me the ball?
XS_1629,787,throw me the ball.,ball,ball,2,TRUE,1,,0.328378972,wug,wug,TRUE,throw me the wug.
XS_1629,787,throw me the ball.,ball,car,2,FALSE,,,0.094440767,ball,car,FALSE,throw me the ball.
XS_1629,791.1,that's a soccer ball huh?,ball,ball,1,TRUE,1,,0.585496929,wug,wug,TRUE,that's a soccer wug huh?
XS_1629,793.4,it's a soccer ball.,ball,ball,1,TRUE,0,,0.136902568,ball,ball,TRUE,it's a soccer ball.
XS_1629,854.5,ball on the zem.,ball,zem,1,FALSE,,0,0.598862262,ball,zem,FALSE,ball on the zem.
XS_1629,855.1,ball on the zem.,zem,zem,1,TRUE,,0,0.957043644,blicket,zem,FALSE,ball on the blicket.
XS_1629,877.9,can we wash the ball?,ball,zem,1,FALSE,,0,0.935392936,ball,zem,FALSE,can we wash the ball?
XS_1631,3.6,zem.,zem,zem,1,TRUE,,1,0.614117078,blicket,blicket,TRUE,blicket.
XS_1631,4.9,a ball.,ball,zem,1,FALSE,,1,0.329454272,ball,blicket,FALSE,a ball.
XS_1631,13.4,the ball.,ball,ball,1,TRUE,0,,0.338913582,ball,ball,TRUE,the ball.
XS_1631,16,here the ball.,ball,ball,1,TRUE,1,,0.580560897,wug,wug,TRUE,here the wug.
XS_1631,20.2,zem.,zem,zem,1,TRUE,,0,0.182390717,zem,zem,TRUE,zem.
XS_1631,21.7,zem.,zem,zem,1,TRUE,,1,0.469630542,blicket,blicket,TRUE,blicket.
XS_1631,29.9,a manu.,manu,manu,1,TRUE,,,0.675095109,manu,manu,TRUE,a manu.
XS_1631,57,car.,car,ball,1,FALSE,0,,0.065748948,car,ball,FALSE,car.
XS_1631,60,that's a car.,car,ball,2,FALSE,0,,0.561876367,car,ball,FALSE,that's a car.
XS_1631,60,that's a car.,car,car,2,TRUE,,,0.961993618,car,car,TRUE,that's a car.
XS_1631,66.2,that's the car mama.,car,ball,1,FALSE,0,,0.531477982,car,ball,FALSE,that's the car mama.
XS_1631,100.7,the ball.,ball,ball,1,TRUE,0,,0.248376471,ball,ball,TRUE,the ball.
XS_1631,113.8,brush.,brush,brush,1,TRUE,,,0.266476555,brush,brush,TRUE,brush.
XS_1631,213.5,a brush for your hair.,brush,ball,1,FALSE,0,,0.691391863,brush,ball,FALSE,a brush for your hair.
XS_1631,223.5,tima look.,tima,car,1,FALSE,,,0.665822951,tima,car,FALSE,tima look.
XS_1631,227,tima.,tima,brush,2,FALSE,,,0.120278339,tima,brush,FALSE,tima.
XS_1631,227,tima.,tima,tima,2,TRUE,,,0.073303965,tima,tima,TRUE,tima.
XS_1631,250.2,ball.,ball,ball,1,TRUE,1,,0.610047872,wug,wug,TRUE,wug.
XS_1631,252.5,you like the ball Oma?,ball,brush,1,FALSE,,,0.366677702,ball,brush,FALSE,you like the ball Oma?
XS_1631,279,the ball.,ball,ball,1,TRUE,0,,0.835709809,wug,ball,FALSE,the wug.
XS_1631,280,[xxx] the ball.,ball,ball,1,TRUE,0,,0.446679457,ball,ball,TRUE,[xxx] the ball.
XS_1631,291.5,here the ball.,ball,ball,1,TRUE,0,,0.411882972,ball,ball,TRUE,here the ball.
XS_1631,304.7,the ball.,ball,ball,1,TRUE,0,,0.958762253,wug,ball,FALSE,the wug.
XS_1631,363,ball.,ball,ball,1,TRUE,0,,0.624912827,ball,ball,TRUE,ball.
XS_1631,369.6,ball.,ball,ball,1,TRUE,0,,0.420240094,ball,ball,TRUE,ball.
XS_1631,384.6,look brush.,brush,ball,1,FALSE,1,,0.636816715,brush,wug,FALSE,look brush.
XS_1631,385.6,do you want to play with brush?,brush,ball,1,FALSE,0,,0.143974505,brush,ball,FALSE,do you want to play with brush?
XS_1631,452.6,look mama tima.,tima,car,1,FALSE,,,0.577545469,tima,car,FALSE,look mama tima.
XS_1631,463.2,the zem.,zem,car,1,FALSE,,,0.048214878,zem,car,FALSE,the zem.
XS_1631,467.9,ball.,ball,ball,1,TRUE,0,,0.183473455,ball,ball,TRUE,ball.
XS_1631,469.7,get the ball mama.,ball,ball,2,TRUE,0,,0.656887245,ball,ball,TRUE,get the ball mama.
XS_1631,469.7,get the ball mama.,ball,brush,2,FALSE,,,0.062809555,ball,brush,FALSE,get the ball mama.
XS_1631,516.7,zem.,zem,zem,1,TRUE,,0,0.841477775,blicket,zem,FALSE,blicket.
XS_1631,518.1,zem.,zem,manu,2,FALSE,,,0.7468063,zem,manu,FALSE,zem.
XS_1631,518.1,zem.,zem,zem,2,TRUE,,0,0.512675047,zem,zem,TRUE,zem.
XS_1631,538.5,zem.,zem,manu,2,FALSE,,,0.517162934,zem,manu,FALSE,zem.
XS_1631,538.5,zem.,zem,zem,2,TRUE,,0,0.156807503,zem,zem,TRUE,zem.
XS_1631,568.6,ball.,ball,manu,2,FALSE,,,0.347602934,ball,manu,FALSE,ball.
XS_1631,568.6,ball.,ball,zem,2,FALSE,,0,0.451631074,ball,zem,FALSE,ball.
XS_1631,569.8,zem.,zem,zem,1,TRUE,,0,0.668730882,zem,zem,TRUE,zem.
XS_1631,603.1,ball.,ball,ball,1,TRUE,0,,0.785706433,ball,ball,TRUE,ball.
XS_1631,604.1,get the ball.,ball,ball,1,TRUE,0,,0.759870471,ball,ball,TRUE,get the ball.
XS_1631,605.8,get the ball mama.,ball,ball,1,TRUE,0,,0.405078344,ball,ball,TRUE,get the ball mama.
XS_1631,607.6,the ball.,ball,ball,1,TRUE,0,,0.936589823,wug,ball,FALSE,the wug.
XS_1631,627.1,brush.,brush,brush,1,TRUE,,,0.936887205,brush,brush,TRUE,brush.
XS_1631,634.3,here mama tima.,tima,tima,1,TRUE,,,0.046014377,tima,tima,TRUE,here mama tima.
XS_1631,653.3,tima.,tima,manu,1,FALSE,,,0.824647786,tima,manu,FALSE,tima.
XS_1634,40.4,how about the zem?,zem,zem,1,TRUE,,1,0.022515013,blicket,blicket,TRUE,how about the blicket?
XS_1634,41.5,do you want to play with the zem?,zem,zem,1,TRUE,,0,0.677493408,zem,zem,TRUE,do you want to play with the zem?
XS_1634,55,that's the manu.,manu,brush,1,FALSE,,,0.298497926,manu,brush,FALSE,that's the manu.
XS_1634,100,can you see the balls on the wall?,ball,manu,1,FALSE,,,0.811804419,ball,manu,FALSE,can you see the balls on the wall?
XS_1634,165.4,can you bring the ball back?,ball,ball,1,TRUE,0,,0.49542121,ball,ball,TRUE,can you bring the ball back?
XS_1634,214.1,ball.,ball,ball,1,TRUE,0,,0.447755036,ball,ball,TRUE,ball.
XS_1634,217,you got the ball and the car.,ball,ball,1,TRUE,0,,0.010294247,ball,ball,TRUE,you got the ball and the car.
XS_1634,217.6,you got the ball and the car.,car,ball,1,FALSE,0,,0.977552412,car,ball,FALSE,you got the ball and the car.
XS_1634,260.4,tima.,tima,tima,1,TRUE,,,0.182334655,tima,tima,TRUE,tima.
XS_1634,310.4,I'll hold the car you play with that.,car,car,1,TRUE,,,0.013729922,car,car,TRUE,I'll hold the car you play with that.
XS_1634,331.5,what about the tima?,tima,tima,1,TRUE,,,0.345062624,tima,tima,TRUE,what about the tima?
XS_1634,423.3,you want the tima?,tima,tima,1,TRUE,,,0.907222903,tima,tima,TRUE,you want the tima?
XS_1634,438.4,what about the manu?,manu,manu,1,TRUE,,,0.852778439,manu,manu,TRUE,what about the manu?
XS_1634,514,Avery where did you leave the ball?,ball,ball,1,TRUE,1,,0.065911305,wug,wug,TRUE,Avery where did you leave the wug?
XS_1634,516.3,where did you leave the ball?,ball,ball,1,TRUE,1,,0.094847809,wug,wug,TRUE,where did you leave the wug?
XS_1634,523.2,ah ball ball.,ball,tima,1,FALSE,,,0.604539314,ball,tima,FALSE,ah ball ball.
XS_1634,523.7,ah ball ball.,ball,tima,1,FALSE,,,0.636763657,ball,tima,FALSE,ah ball ball.
XS_1634,525,ball ball.,ball,tima,1,FALSE,,,0.003247944,ball,tima,FALSE,ball ball.
XS_1634,525.5,ball ball.,ball,tima,1,FALSE,,,0.120134441,ball,tima,FALSE,ball ball.
XS_1634,545.9,play with the brush [xxx].,brush,brush,1,TRUE,,,0.743011258,brush,brush,TRUE,play with the brush [xxx].
XS_1634,561.1,are you brushing your the floor?,brush,ball,1,FALSE,0,,0.01941572,brush,ball,FALSE,are you brushing your the floor?
XS_1634,620.1,are you done with the brush?,brush,ball,1,FALSE,0,,0.584417135,brush,ball,FALSE,are you done with the brush?
XS_1634,624.2,say hi to the car.,car,zem,1,FALSE,,1,0.355355339,car,blicket,FALSE,say hi to the car.
XS_1634,626.1,what about the zem.,zem,zem,1,TRUE,,1,0.316889667,blicket,blicket,TRUE,what about the blicket.
XS_1634,652.8,you know it's a manu.,manu,ball,1,FALSE,0,,0.102973111,manu,ball,FALSE,you know it's a manu.
XS_1634,654.8,don't eat the tima.,tima,ball,1,FALSE,1,,0.18596837,tima,wug,FALSE,don't eat the tima.
XS_1634,656.5,timas are not for eating.,tima,ball,1,FALSE,0,,0.953933367,tima,ball,FALSE,timas are not for eating.
XS_1634,708.1,clap the tima.,tima,zem,1,FALSE,,0,0.251745837,tima,zem,FALSE,clap the tima.
XS_1634,709.9,clap the tima.,tima,zem,1,FALSE,,0,0.673532826,tima,zem,FALSE,clap the tima.
XS_1634,719.1,tima.,tima,ball,1,FALSE,1,,0.217481837,tima,wug,FALSE,tima.
XS_1634,722.5,okay ball.,ball,ball,1,TRUE,0,,0.866754434,wug,ball,FALSE,okay wug.
XS_1634,723.4,back to the ball.,ball,ball,1,TRUE,0,,0.862394111,wug,ball,FALSE,back to the wug.
XS_1634,732.3,ball.,ball,tima,1,FALSE,,,0.697547457,ball,tima,FALSE,ball.
XS_1634,742.8,brush brush brush brush brush brush brush.,brush,zem,1,FALSE,,0,0.855351264,brush,zem,FALSE,brush brush brush brush brush brush brush.
XS_1634,769.9,can you say zem?,zem,manu,1,FALSE,,,0.294827262,zem,manu,FALSE,can you say zem?
XS_1634,773,or car?,car,car,2,TRUE,,,0.064655195,car,car,TRUE,or car?
XS_1634,773,or car?,car,manu,2,FALSE,,,0.484557456,car,manu,FALSE,or car?
XS_1634,774.3,car.,car,car,1,TRUE,,,0.976386211,car,car,TRUE,car.
XS_1634,776.7,brush.,brush,brush,1,TRUE,,,0.096006195,brush,brush,TRUE,brush.
XS_1634,857.6,can you give mommy the tima?,tima,tima,1,TRUE,,,0.172324242,tima,tima,TRUE,can you give mommy the tima?
XS_1634,888.1,here's the tima?,tima,tima,1,TRUE,,,0.878142299,tima,tima,TRUE,here's the tima?
XS_1634,906.5,can you put the car in the box?,car,tima,1,FALSE,,,0.486986811,car,tima,FALSE,can you put the car in the box?
XS_1634,916.3,can you put the car in the box Avery?,car,tima,1,FALSE,,,0.024733591,car,tima,FALSE,can you put the car in the box Avery?
XS_1634,923.2,look this is the manu.,manu,manu,1,TRUE,,,0.352758513,manu,manu,TRUE,look this is the manu.
XS_1634,924.1,the manu goes where the manu picture is.,manu,manu,1,TRUE,,,0.376100739,manu,manu,TRUE,the manu goes where the manu picture is.
XS_1634,925,the manu goes where the manu picture is.,manu,manu,1,TRUE,,,0.226766126,manu,manu,TRUE,the manu goes where the manu picture is.
XS_1634,927.3,so where does the car go?,car,zem,1,FALSE,,0,0.15454788,car,zem,FALSE,so where does the car go?
XS_1635,31.3,a zem yeah a zem.,zem,zem,1,TRUE,,0,0.897229884,blicket,zem,FALSE,a blicket yeah a blicket.
XS_1635,42.3,the zem.,zem,ball,2,FALSE,0,,0.713617064,zem,ball,FALSE,the zem.
XS_1635,42.3,the zem.,zem,zem,2,TRUE,,0,0.989722998,blicket,zem,FALSE,the blicket.
XS_1635,56.2,look at the ball.,ball,ball,1,TRUE,1,,0.255972736,wug,wug,TRUE,look at the wug.
XS_1635,58.1,do you want to see a car?,car,ball,1,FALSE,1,,0.647523435,car,wug,FALSE,do you want to see a car?
XS_1635,61.5,where's the car [xxx]?,car,car,1,TRUE,,,0.353235167,car,car,TRUE,where's the car [xxx]?
XS_1635,71.6,do you want look this is a manu.,manu,manu,1,TRUE,,,0.854689694,manu,manu,TRUE,do you want look this is a manu.
XS_1635,74.4,manu,manu,manu,1,TRUE,,,0.77507974,manu,manu,TRUE,manu
XS_1635,123.1,look this is our car.,car,car,1,TRUE,,,0.350746686,car,car,TRUE,look this is our car.
XS_1635,133.6,should I put this car away?,car,car,1,TRUE,,,0.065615174,car,car,TRUE,should I put this car away?
XS_1635,221.6,I'll have the brush.,brush,brush,1,TRUE,,,0.405175432,brush,brush,TRUE,I'll have the brush.
XS_1635,226.9,do you want the brush?,brush,brush,1,TRUE,,,0.252683595,brush,brush,TRUE,do you want the brush?
XS_1635,227.9,can I have the tima?,tima,brush,1,FALSE,,,0.42195653,tima,brush,FALSE,can I have the tima?
XS_1635,269.9,and the brush.,brush,tima,1,FALSE,,,0.192664718,brush,tima,FALSE,and the brush.
XS_1635,332.2,byebye zem.,zem,zem,1,TRUE,,0,0.843876798,blicket,zem,FALSE,byebye blicket.
XS_1635,359.1,can you put the brush in the can you put the brush in the house?,brush,brush,1,TRUE,,,0.904352445,brush,brush,TRUE,can you put the brush in the can you put the brush in the house?
XS_1635,365,where's the zem?,zem,brush,1,FALSE,,,0.986229932,zem,brush,FALSE,where's the zem?
XS_1635,366.6,can you get the zem?,zem,brush,1,FALSE,,,0.753886416,zem,brush,FALSE,can you get the zem?
XS_1635,372.8,can I have the brush?,brush,zem,1,FALSE,,0,0.490966395,brush,zem,FALSE,can I have the brush?
XS_1635,413.1,here look let's get the ball.,ball,ball,1,TRUE,0,,0.453482793,ball,ball,TRUE,here look let's get the ball.
XS_1635,416.9,can I put the ball in the house?,ball,ball,1,TRUE,1,,0.013679064,wug,wug,TRUE,can I put the wug in the house?
XS_1635,423.6,Zoen can you put the ball in the house?,ball,ball,1,TRUE,1,,0.346827922,wug,wug,TRUE,Zoen can you put the wug in the house?
XS_1635,429.8,can you put the ball in the house?,ball,ball,1,TRUE,0,,0.158632085,ball,ball,TRUE,can you put the ball in the house?
XS_1635,445.2,can you put the ball in the house?,ball,ball,1,TRUE,1,,0.283840944,wug,wug,TRUE,can you put the wug in the house?
XS_1635,456.4,how about the manu?,manu,manu,1,TRUE,,,0.449217555,manu,manu,TRUE,how about the manu?
XS_1635,457.7,can you put the manu in the house?,manu,manu,1,TRUE,,,0.149252002,manu,manu,TRUE,can you put the manu in the house?
XS_1635,520.1,let's fix the manu.,manu,manu,1,TRUE,,,0.622376316,manu,manu,TRUE,let's fix the manu.
XS_1635,582.5,how about the ball?,ball,ball,1,TRUE,1,,0.451225205,wug,wug,TRUE,how about the wug?
XS_1635,613.2,let's try to hold the ball with the tima.,ball,ball,1,TRUE,1,,0.485810294,wug,wug,TRUE,let's try to hold the wug with the tima.
XS_1635,613.9,let's try to hold the ball with the tima.,tima,ball,1,FALSE,1,,0.843552233,tima,wug,FALSE,let's try to hold the ball with the tima.
XS_1635,628,can you get the ball with the tima?,ball,ball,1,TRUE,1,,0.61940802,wug,wug,TRUE,can you get the wug with the tima?
XS_1635,628.7,can you get the ball with the tima?,tima,ball,1,FALSE,1,,0.123046122,tima,wug,FALSE,can you get the ball with the tima?
XS_1635,664.8,do you want the ball?,ball,tima,1,FALSE,,,0.572541128,ball,tima,FALSE,do you want the ball?
XS_1638,0.6,this is a zem.,zem,zem,1,TRUE,,1,0.416183204,blicket,blicket,TRUE,this is a blicket.
XS_1638,32.5,where's the zem?,zem,ball,1,FALSE,1,,0.813144149,zem,wug,FALSE,where's the zem?
XS_1638,37.1,where's the zem?,zem,ball,1,FALSE,1,,0.900879016,zem,wug,FALSE,where's the zem?
XS_1638,38,go get the zem.,zem,ball,1,FALSE,1,,0.414612358,zem,wug,FALSE,go get the zem.
XS_1638,47.4,ball.,ball,ball,1,TRUE,1,,0.057527508,wug,wug,TRUE,wug.
XS_1638,63.9,oh can you say ball?,ball,ball,1,TRUE,1,,0.756572843,wug,wug,TRUE,oh can you say wug?
XS_1638,77.6,throw the zem and the ball.,zem,zem,1,TRUE,,0,0.91809995,blicket,zem,FALSE,throw the blicket and the ball.
XS_1638,78,throw the zem and the ball.,zem,zem,1,TRUE,,0,0.908862077,blicket,zem,FALSE,throw the blicket and the ball.
XS_1638,78.5,throw the zem and the ball.,ball,zem,1,FALSE,,0,0.289398697,ball,zem,FALSE,throw the zem and the ball.
XS_1638,85.8,look car.,car,car,1,TRUE,,,0.285783509,car,car,TRUE,look car.
XS_1638,88,car.,car,car,1,TRUE,,,0.809233321,car,car,TRUE,car.
XS_1638,108.1,manu.,manu,manu,1,TRUE,,,0.538088653,manu,manu,TRUE,manu.
XS_1638,109.5,look at the manu.,manu,manu,1,TRUE,,,0.276468479,manu,manu,TRUE,look at the manu.
XS_1638,124.5,is that a manu?,manu,zem,1,FALSE,,1,0.862403238,manu,blicket,FALSE,is that a manu?
XS_1638,129.2,are you hitting the ball with the manu?,ball,zem,1,FALSE,,0,0.928061802,ball,zem,FALSE,are you hitting the ball with the manu?
XS_1638,129.7,are you hitting the ball with the manu?,manu,zem,1,FALSE,,1,0.416351811,manu,blicket,FALSE,are you hitting the ball with the manu?
XS_1638,133.4,not the wall just the ball.,ball,zem,1,FALSE,,1,0.457270101,ball,blicket,FALSE,not the wall just the ball.
XS_1638,147.4,okay yeah you're hitting the ball with the manu.,ball,zem,1,FALSE,,1,0.82482935,ball,blicket,FALSE,okay yeah you're hitting the ball with the manu.
XS_1638,147.9,okay yeah you're hitting the ball with the manu.,manu,zem,1,FALSE,,1,0.215505534,manu,blicket,FALSE,okay yeah you're hitting the ball with the manu.
XS_1638,150.8,manu.,manu,zem,1,FALSE,,0,0.501444622,manu,zem,FALSE,manu.
XS_1638,155.2,can you find the zem?,zem,zem,1,TRUE,,1,0.948388989,zem,blicket,FALSE,can you find the zem?
XS_1638,157.8,where's the zem?,zem,zem,1,TRUE,,1,0.468123908,blicket,blicket,TRUE,where's the blicket?
XS_1638,170.5,find the zem.,zem,zem,1,TRUE,,0,0.238640059,zem,zem,TRUE,find the zem.
XS_1638,178.8,that's a manu.,manu,ball,1,FALSE,0,,0.094696573,manu,ball,FALSE,that's a manu.
XS_1638,183.8,car.,car,ball,1,FALSE,0,,0.938475895,car,ball,FALSE,car.
XS_1638,209.7,brush.,brush,brush,1,TRUE,,,0.442358389,brush,brush,TRUE,brush.
XS_1638,212.4,brush.,brush,brush,1,TRUE,,,0.504526957,brush,brush,TRUE,brush.
XS_1638,251.3,brushing your hair.,brush,car,1,FALSE,,,0.358543827,brush,car,FALSE,brushing your hair.
XS_1638,273.5,do you want the tima?,tima,tima,1,TRUE,,,0.473385945,tima,tima,TRUE,do you want the tima?
XS_1638,275.6,here's a tima.,tima,tima,1,TRUE,,,0.077564243,tima,tima,TRUE,here's a tima.
XS_1638,288.9,tima.,tima,ball,1,FALSE,0,,0.327749077,tima,ball,FALSE,tima.
XS_1638,314.4,tima.,tima,tima,1,TRUE,,,0.316531316,tima,tima,TRUE,tima.
XS_1638,316.5,tima.,tima,tima,1,TRUE,,,0.776681796,tima,tima,TRUE,tima.
XS_1638,320.2,tima.,tima,tima,1,TRUE,,,0.004571782,tima,tima,TRUE,tima.
XS_1638,376.2,brush.,brush,ball,1,FALSE,1,,0.435570935,brush,wug,FALSE,brush.
XS_1638,384.9,is this a zem?,zem,tima,1,FALSE,,,0.320446606,zem,tima,FALSE,is this a zem?
XS_1638,394.6,is this a tima?,tima,brush,2,FALSE,,,0.353765178,tima,brush,FALSE,is this a tima?
XS_1638,394.6,is this a tima?,tima,tima,2,TRUE,,,0.567027115,tima,tima,TRUE,is this a tima?
