child_id,time,utterance,txt_label,img_label,n_objs,txt_ball,txt_brush,txt_car,txt_manu,txt_tima,txt_zem,n_imgs,img_ball,img_brush,img_car,img_manu,img_tima,img_zem,mat_label
XS_1628,848.9,and the brush where does the brush go?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1629,73.8,car.,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1629,79.7,that's the car?,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1629,108.2,a brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,109.9,a brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,115.1,and a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1629,132.1,oh brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,163.2,I'm gonna hide that brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,196.1,I have the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,197.1,I have the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,240.6,oh good ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1629,255.3,hello brush.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1629,277.9,you want the brush?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1629,279.5,you want the brush?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1629,303.9,I'm gonna get the ball.,ball,brush,1,1,0,0,0,0,0,,0,1,0,0,0,0,FALSE
XS_1629,361.1,throw the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,501.3,tima.,tima,manu,1,0,0,0,0,1,0,,0,0,0,1,0,0,FALSE
XS_1629,574.4,do you want to see this brush again?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,581.3,do you want the brush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1629,603.2,manu car.,manu,manu,2,0,0,1,1,0,0,,0,0,0,1,0,0,TRUE
XS_1629,603.2,manu car.,manu,car,2,0,0,1,1,0,0,,0,0,1,0,0,0,TRUE
XS_1629,604.5,manu car.,car,manu,2,0,0,1,1,0,0,,0,0,0,1,0,0,TRUE
XS_1629,604.5,manu car.,car,car,2,0,0,1,1,0,0,,0,0,1,0,0,0,TRUE
XS_1629,630.7,manu.,manu,manu,2,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1629,630.7,manu.,manu,car,2,0,0,0,1,0,0,,0,0,1,0,0,0,FALSE
XS_1629,634.6,you like the car huh?,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1629,646.4,go go go car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1629,648.2,go go go car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1629,753.1,a manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1629,771.5,where's the car?,car,manu,1,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1629,773.4,can you go get the car?,car,manu,2,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1629,773.4,can you go get the car?,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1629,782.8,how about the ball?,ball,car,1,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1629,784.4,can you hand me the ball?,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,784.4,can you hand me the ball?,ball,car,2,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1629,787,throw me the ball.,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,787,throw me the ball.,ball,car,2,1,0,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1629,791.1,that's a soccer ball huh?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,793.4,it's a soccer ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1629,854.5,ball on the zem.,ball,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1629,855.1,ball on the zem.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1629,877.9,can we wash the ball?,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1631,3.6,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,4.9,a ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1631,13.4,the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,16,here the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,20.2,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,21.7,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,29.9,a manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1631,57,car.,car,ball,1,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,60,that's a car.,car,ball,2,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,60,that's a car.,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1631,66.2,that's the car mama.,car,ball,1,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,100.7,the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,113.8,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1631,213.5,a brush for your hair.,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,223.5,tima look.,tima,car,1,0,0,0,0,1,0,,0,0,1,0,0,0,FALSE
XS_1631,227,tima.,tima,brush,2,0,0,0,0,1,0,,0,1,0,0,0,0,FALSE
XS_1631,227,tima.,tima,tima,2,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1631,250.2,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,252.5,you like the ball Oma?,ball,brush,1,1,0,0,0,0,0,,0,1,0,0,0,0,FALSE
XS_1631,279,the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,280,[xxx] the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,291.5,here the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,304.7,the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,363,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,369.6,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,384.6,look brush.,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,385.6,do you want to play with brush?,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1631,452.6,look mama tima.,tima,car,1,0,0,0,0,1,0,,0,0,1,0,0,0,FALSE
XS_1631,463.2,the zem.,zem,car,1,0,0,0,0,0,1,,0,0,1,0,0,0,FALSE
XS_1631,467.9,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,469.7,get the ball mama.,ball,brush,2,1,0,0,0,0,0,,0,1,0,0,0,0,FALSE
XS_1631,469.7,get the ball mama.,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,516.7,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,518.1,zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,518.1,zem.,zem,manu,2,0,0,0,0,0,1,,0,0,0,1,0,0,FALSE
XS_1631,538.5,zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,538.5,zem.,zem,manu,2,0,0,0,0,0,1,,0,0,0,1,0,0,FALSE
XS_1631,568.6,ball.,ball,zem,2,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1631,568.6,ball.,ball,manu,2,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1631,569.8,zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1631,603.1,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,604.1,get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,605.8,get the ball mama.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,607.6,the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1631,627.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1631,634.3,here mama tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1631,653.3,tima.,tima,manu,1,0,0,0,0,1,0,,0,0,0,1,0,0,FALSE
XS_1634,40.4,how about the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1634,41.5,do you want to play with the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1634,55,that's the manu.,manu,brush,1,0,0,0,1,0,0,,0,1,0,0,0,0,FALSE
XS_1634,100,can you see the balls on the wall?,ball,manu,1,1,0,0,0,0,0,,0,0,0,1,0,0,FALSE
XS_1634,165.4,can you bring the ball back?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,214.1,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,217,you got the ball and the car.,ball,ball,1,1,0,1,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,217.6,you got the ball and the car.,car,ball,1,1,0,1,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,260.4,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1634,310.4,I'll hold the car you play with that.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1634,331.5,what about the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1634,423.3,you want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1634,438.4,what about the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1634,514,Avery where did you leave the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,516.3,where did you leave the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,523.2,ah ball ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,523.7,ah ball ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,525,ball ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,525.5,ball ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,545.9,play with the brush [xxx].,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1634,561.1,are you brushing your the floor?,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1634,620.1,are you done with the brush?,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1634,624.2,say hi to the car.,car,zem,1,0,0,1,0,0,0,,0,0,0,0,0,1,FALSE
XS_1634,626.1,what about the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1634,652.8,you know it's a manu.,manu,ball,1,0,0,0,1,0,0,,1,0,0,0,0,0,FALSE
XS_1634,654.8,don't eat the tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1634,656.5,timas are not for eating.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1634,708.1,clap the tima.,tima,zem,1,0,0,0,0,1,0,,0,0,0,0,0,1,FALSE
XS_1634,709.9,clap the tima.,tima,zem,1,0,0,0,0,1,0,,0,0,0,0,0,1,FALSE
XS_1634,719.1,tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1634,722.5,okay ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,723.4,back to the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1634,732.3,ball.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,742.8,brush brush brush brush brush brush brush.,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1634,769.9,can you say zem?,zem,manu,1,0,0,0,0,0,1,,0,0,0,1,0,0,FALSE
XS_1634,773,or car?,car,manu,2,0,0,1,0,0,0,,0,0,0,1,0,0,FALSE
XS_1634,773,or car?,car,car,2,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1634,774.3,car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1634,776.7,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1634,857.6,can you give mommy the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1634,888.1,here's the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1634,906.5,can you put the car in the box?,car,tima,1,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,916.3,can you put the car in the box Avery?,car,tima,1,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1634,923.2,look this is the manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1634,924.1,the manu goes where the manu picture is.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1634,925,the manu goes where the manu picture is.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1634,927.3,so where does the car go?,car,zem,1,0,0,1,0,0,0,,0,0,0,0,0,1,FALSE
XS_1635,31.3,a zem yeah a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1635,42.3,the zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1635,42.3,the zem.,zem,ball,2,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1635,56.2,look at the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,58.1,do you want to see a car?,car,ball,1,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1635,61.5,where's the car [xxx]?,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1635,71.6,do you want look this is a manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,74.4,manu,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,123.1,look this is our car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1635,133.6,should I put this car away?,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1635,221.6,I'll have the brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1635,226.9,do you want the brush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1635,227.9,can I have the tima?,tima,brush,1,0,0,0,0,1,0,,0,1,0,0,0,0,FALSE
XS_1635,269.9,and the brush.,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1635,332.2,byebye zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1635,359.1,can you put the brush in the can you put the brush in the house?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1635,365,where's the zem?,zem,brush,1,0,0,0,0,0,1,,0,1,0,0,0,0,FALSE
XS_1635,366.6,can you get the zem?,zem,brush,1,0,0,0,0,0,1,,0,1,0,0,0,0,FALSE
XS_1635,372.8,can I have the brush?,brush,zem,1,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1635,413.1,here look let's get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,416.9,can I put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,423.6,Zoen can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,429.8,can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,445.2,can you put the ball in the house?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,456.4,how about the manu?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,457.7,can you put the manu in the house?,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,520.1,let's fix the manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1635,582.5,how about the ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1635,613.2,let's try to hold the ball with the tima.,ball,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,613.9,let's try to hold the ball with the tima.,tima,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,628,can you get the ball with the tima?,ball,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,628.7,can you get the ball with the tima?,tima,ball,1,1,0,0,0,1,0,,1,0,0,0,0,0,TRUE
XS_1635,664.8,do you want the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,0.6,this is a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,32.5,where's the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,37.1,where's the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,38,go get the zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,47.4,ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1638,63.9,oh can you say ball?,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1638,77.6,throw the zem and the ball.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,78,throw the zem and the ball.,zem,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,78.5,throw the zem and the ball.,ball,zem,1,1,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,85.8,look car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1638,88,car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1638,108.1,manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1638,109.5,look at the manu.,manu,manu,1,0,0,0,1,0,0,,0,0,0,1,0,0,TRUE
XS_1638,124.5,is that a manu?,manu,zem,1,0,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,129.2,are you hitting the ball with the manu?,ball,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,129.7,are you hitting the ball with the manu?,manu,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,133.4,not the wall just the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1638,147.4,okay yeah you're hitting the ball with the manu.,ball,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,147.9,okay yeah you're hitting the ball with the manu.,manu,zem,1,1,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,150.8,manu.,manu,zem,1,0,0,0,1,0,0,,0,0,0,0,0,1,FALSE
XS_1638,155.2,can you find the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,157.8,where's the zem?,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,170.5,find the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,178.8,that's a manu.,manu,ball,1,0,0,0,1,0,0,,1,0,0,0,0,0,FALSE
XS_1638,183.8,car.,car,ball,1,0,0,1,0,0,0,,1,0,0,0,0,0,FALSE
XS_1638,209.7,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,212.4,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,251.3,brushing your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1638,273.5,do you want the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,275.6,here's a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,288.9,tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1638,314.4,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,316.5,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,320.2,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,376.2,brush.,brush,ball,1,0,1,0,0,0,0,,1,0,0,0,0,0,FALSE
XS_1638,384.9,is this a zem?,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,394.6,is this a tima?,tima,brush,2,0,0,0,0,1,0,,0,1,0,0,0,0,FALSE
XS_1638,394.6,is this a tima?,tima,tima,2,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,404.6,tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1638,420.4,where's the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,422.5,where's the ball?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1638,580.6,can you say zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,664.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,666.8,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1638,718.8,where's a brush?,brush,zem,2,0,1,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1638,718.8,where's a brush?,brush,car,2,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1638,719.9,zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,719.9,zem.,zem,car,2,0,0,0,0,0,1,,0,0,1,0,0,0,FALSE
XS_1638,731,here's the zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,732.2,zem zem zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1638,814.3,how about the zem?,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1638,846.8,tima.,tima,ball,1,0,0,0,0,1,0,,1,0,0,0,0,0,FALSE
XS_1638,849.7,can you say tima?,tima,manu,1,0,0,0,0,1,0,,0,0,0,1,0,0,FALSE
XS_1638,852.5,zem.,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,854.4,can you say zem?,zem,tima,1,0,0,0,0,0,1,,0,0,0,0,1,0,FALSE
XS_1638,859.5,where's the tima?,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1639,5.5,is that for brush?,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,24.6,a zem.,zem,zem,1,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1639,29.9,this is a yellow zem.,zem,ball,1,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1639,33,a zem.,zem,zem,2,0,0,0,0,0,1,,0,0,0,0,0,1,TRUE
XS_1639,33,a zem.,zem,ball,2,0,0,0,0,0,1,,1,0,0,0,0,0,FALSE
XS_1639,61.4,it's a purple ball.,ball,zem,2,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,61.4,it's a purple ball.,ball,ball,2,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,71.6,a purple ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,90.2,this is a nice brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,99.5,look it's a car.,car,car,1,0,0,1,0,0,0,,0,0,1,0,0,0,TRUE
XS_1639,107.8,a car.,car,zem,2,0,0,1,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,107.8,a car.,car,tima,2,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,114.8,this is a tima.,tima,tima,1,0,0,0,0,1,0,,0,0,0,0,1,0,TRUE
XS_1639,117.9,do you want to see what the car does?,car,tima,1,0,0,1,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,153.6,oh you want the brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,155.1,brush.,brush,brush,1,0,1,0,0,0,0,,0,1,0,0,0,0,TRUE
XS_1639,158.8,brush your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1639,160.7,brush your hair.,brush,car,1,0,1,0,0,0,0,,0,0,1,0,0,0,FALSE
XS_1639,279.2,oh let's get the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,280.7,let's get the ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,282.1,ball.,ball,zem,1,1,0,0,0,0,0,,0,0,0,0,0,1,FALSE
XS_1639,288.9,ball and the manu.,manu,ball,1,1,0,0,1,0,0,,1,0,0,0,0,0,TRUE
XS_1639,346.5,get the ball.,ball,ball,1,1,0,0,0,0,0,,1,0,0,0,0,0,TRUE
XS_1639,351,can you throw the ball to mama?,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,354.6,throw the ball to mommy.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,358.5,throw the ball to mama.,ball,tima,1,1,0,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,361.3,you're gonna do brush for mama?,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
XS_1639,364.5,brush mama's hair.,brush,tima,1,0,1,0,0,0,0,,0,0,0,0,1,0,FALSE
